amazon_key,tech
fm_-28829_60831,45
fm_-28844_13532,40
fm_-28845_39207,10
fm_-28848_-77022,20
fm_-28868_-76412,20
fm_-28879_60811,10
fm_-28882_20312,20
fm_-28897_-500,25
fm_-28899_-82612,45
fm_-28924_-68063,15
fm_-29006_128,50
fm_-29016_158,25
fm_-2901_-73923,40
fm_-29022_-82313,10
fm_-29032_-83253,45
fm_-29075_-75443,15
fm_-29115_-73603,50
fm_-29129_-15710,75
fm_-29141_-18068,35
fm_-29177_-103647,20
fm_-29187_-103037,20
fm_-29239_-12128,20
fm_-29240_-2179,10
fm_-29249_-5668,15
fm_-29251_14887,10
fm_-29259_-6898,15
fm_-29279_-4418,15
fm_-29308_-77032,8
fm_-29321_-8438,15
fm_-29324_12292,80
fm_-29332_65461,10
fm_-29339_52111,10
fm_-29361_-5938,10
fm_-29361_-9078,20
fm_-29381_-9688,35
fm_-29389_-82602,40
fm_-29391_-70482,25
fm_-29400_51851,20
fm_-29411_-77922,10
fm_-29421_-80463,15
fm_-29431_-74212,30
fm_-29445_18192,25
fm_-29550_-81963,20
fm_-29555_-74213,10
fm_-29565_-69893,10
fm_-29565_-71143,50
fm_-2957_-105537,30
fm_-29636_32077,10
fm_-29658_-3620,15
fm_-29669_-9358,5
fm_-29680_-1628,5
fm_-29711_10857,65
fm_-29720_8651,5
fm_-29735_40507,20
fm_-29739_53371,75
fm_-29740_-3910,75
fm_-29744_19112,40
fm_-29755_-94047,71
fm_-29770_-4530,40
fm_-29775_-91547,25
fm_-29775_40497,10
fm_-29784_11012,25
fm_-29895_11352,3
fm_-29966_-2332,15
fm_-29995_-71743,15
fm_-30015_-71103,10
fm_-30035_-74203,50
fm_-30118_-4260,10
fm_-30119_-15278,10
fm_-30126_-1720,60
fm_-30129_-6278,35
fm_-30140_6171,35
fm_-30159_-8108,15
fm_-30179_53411,30
fm_-30180_-16518,10
fm_-30194_11632,10
fm_-30205_36127,20
fm_-30214_15992,45
fm_-30215_40467,10
fm_-30219_55271,20
fm_-30225_38627,15
fm_-3022_-67093,50
fm_-30241_-7818,40
fm_-30248_6197,20
fm_-30254_7312,10
fm_-30271_-3498,5
fm_-30301_-74232,10
fm_-30305_10102,5
fm_-30315_16332,10
fm_-30315_54961,30
fm_-30321_-71433,10
fm_-30341_-79202,45
fm_-30341_-81063,25
fm_-30362_-83233,10
fm_-30366_1998,5
fm_-30380_65761,10
fm_-30406_6018,25
fm_-30518_-6110,10
fm_-30618_-104917,10
fm_-30619_-13428,20
fm_-30629_-10888,20
fm_-30631_15517,25
fm_-30635_-102107,25
fm_-30635_37987,25
fm_-30639_53981,20
fm_-30668_-2602,10
fm_-30671_-11818,10
fm_-30674_19867,35
fm_-30680_-5180,30
fm_-30681_-14298,30
fm_-30684_12242,5
fm_-30704_12292,10
fm_-30711_-14318,65
fm_-30731_-11208,10
fm_-3073_-105817,40
fm_-30745_10752,5
fm_-30761_-74182,20
fm_-30771_-69232,20
fm_-30782_-83253,15
fm_-30790_7111,30
fm_-30791_-73002,60
fm_-30816_188,20
fm_-30850_-1889,15
fm_-30875_-71763,25
fm_-30875_-75813,20
fm_-30905_-76423,20
fm_-30968_-3020,20
fm_-30980_-2208,10
fm_-30998_-2350,10
fm_-31075_-99637,20
fm_-31080_-16468,80
fm_-31080_-16498,5
fm_-31092_-2548,20
fm_-31118_-73882,40
fm_-31131_-9678,25
fm_-31138_-68612,55
fm_-31139_54591,45
fm_-31139_57101,15
fm_-31151_-9648,15
fm_-31186_-90597,45
fm_-3119_-3188,50
fm_-3119_-3768,20
fm_-3119_-8118,30
fm_-31211_-76072,15
fm_-3121_14257,50
fm_-31231_-76683,5
fm_-31245_7592,40
fm_-31286_6048,80
fm_-31345_-80123,40
fm_-3139_-12138,30
fm_-3142_-90917,15
fm_-31438_-83232,10
fm_-31466_30237,35
fm_-31481_-16838,5
fm_-31482_5607,40
fm_-31489_-13408,15
fm_-31500_9891,45
fm_-31519_-14028,50
fm_-3151_10227,15
fm_-31530_-1609,60
fm_-31538_-70772,80
fm_-31538_-70802,20
fm_-31539_57741,15
fm_-31570_29307,10
fm_-31579_60831,10
fm_-31589_60831,5
fm_-31590_-12620,60
fm_-31590_51511,25
fm_-31594_16012,10
fm_-31621_-6588,15
fm_-31631_-4728,25
fm_-31645_13822,10
fm_-31671_-73273,35
fm_-31701_-81663,45
fm_-31706_-1082,40
fm_-31711_-72693,65
fm_-3179_62031,35
fm_-31887_-16290,15
fm_-31887_-97427,10
fm_-31919_-5008,35
fm_-31921_15487,15
fm_-31926_35217,15
fm_-31929_-3788,10
fm_-31941_16727,70
fm_-31994_7932,30
fm_-3199_60851,5
fm_-32018_-76982,25
fm_-32021_-13078,65
fm_-32023_18277,20
fm_-32029_60221,40
fm_-32030_-10710,15
fm_-32034_14122,60
fm_-32038_-69532,25
fm_-32044_19867,15
fm_-3205_-102067,45
fm_-3215_39237,20
fm_-32161_-69583,10
fm_-32186_4168,10
fm_-32200_9551,10
fm_-3224_19732,25
fm_-32275_-78893,15
fm_-3229_63331,10
fm_-32317_-99307,25
fm_-32336_32707,20
fm_-32346_33967,60
fm_-3235_-93387,15
fm_-32369_-3808,30
fm_-32369_-7478,45
fm_-32376_32077,15
fm_-3238_-78862,27
fm_-32409_-10328,15
fm_-32429_-14628,45
fm_-32440_-82862,20
fm_-32468_-75772,10
fm_-32468_7568,20
fm_-32476_-16218,55
fm_-32502_20302,17
fm_-32525_6702,10
fm_-32543_43557,15
fm_-32581_-81063,55
fm_-32601_-79203,80
fm_-32603_43567,35
fm_-32610_-2509,15
fm_-32621_-77923,5
fm_-32656_7288,15
fm_-32715_-80143,10
fm_-32735_-74853,25
fm_-32795_42667,54
fm_-32841_13037,30
fm_-32871_8987,10
fm_-32888_-80732,30
fm_-32895_37987,25
fm_-32900_-5800,10
fm_-32900_6151,65
fm_-32908_65171,5
fm_-32912_20302,40
fm_-32919_63951,30
fm_-32920_-14480,8
fm_-32940_-7670,45
fm_-32941_-13718,12
fm_-32954_12302,40
fm_-32961_-7218,45
fm_-32963_18307,20
fm_-32973_12407,20
fm_-33034_-82593,25
fm_-33051_-81063,15
fm_-33061_-72663,10
fm_-33096_5408,10
fm_-3310_7022,15
fm_-33128_-16040,20
fm_-3321_-70173,20
fm_-3321_-79203,10
fm_-33227_-99337,15
fm_-33233_-105827,10
fm_-33240_-2238,10
fm_-3324_-90347,10
fm_-33275_-91257,15
fm_-33276_42017,40
fm_-33277_-95607,15
fm_-33279_-12188,45
fm_-33288_-104857,20
fm_-33299_-15420,25
fm_-33310_6781,25
fm_-33328_-72072,20
fm_-33339_57731,10
fm_-33340_-5130,70
fm_-33373_11147,45
fm_-33381_-15588,10
fm_-33431_-13688,15
fm_-33445_61721,50
fm_-33485_11992,25
fm_-33485_62361,5
fm_-33540_10791,20
fm_-33550_5221,55
fm_-33566_-68633,10
fm_-33595_-70543,10
fm_-33595_-71763,25
fm_-33606_-68643,10
fm_-33717_-98677,15
fm_-33731_18577,35
fm_-33788_-73912,15
fm_-33788_-83502,40
fm_-33789_54021,10
fm_-33790_-989,25
fm_-33798_6348,55
fm_-33802_5917,5
fm_-33815_-101447,30
fm_-33818_-73872,10
fm_-3381_-74573,10
fm_-33835_-92207,20
fm_-33835_-96517,5
fm_-33841_-9958,25
fm_-33861_-13738,35
fm_-33873_16417,20
fm_-33881_-9978,40
fm_-33905_8242,10
fm_-33911_-71702,25
fm_-33921_-68943,35
fm_-33945_-67672,35
fm_-33960_4591,35
fm_-33961_-77353,15
fm_-33971_-73913,15
fm_-34055_-80753,5
fm_-34055_-81373,20
fm_-34056_-68623,5
fm_-34065_-72383,10
fm_-34085_-70543,20
fm_-34117_-96227,10
fm_-34119_50891,15
fm_-34128_-14740,25
fm_-34147_-100577,25
fm_-34201_13007,5
fm_-34238_-2012,40
fm_-34238_7608,70
fm_-34245_-103307,15
fm_-34245_38627,10
fm_-34255_36727,60
fm_-3425_-74853,50
fm_-34285_-92807,15
fm_-34288_-80122,10
fm_-34295_30527,15
fm_-34311_-13068,5
fm_-34355_56801,5
fm_-34355_61121,75
fm_-34375_8252,5
fm_-34395_63601,15
fm_-3439_-17108,44
fm_-34450_4631,35
fm_-34466_4168,10
fm_-34485_-77043,15
fm_-34485_-78293,45
fm_-34505_-75753,40
fm_-34591_-16778,45
fm_-34605_42657,30
fm_-34616_30867,20
fm_-34618_-7330,30
fm_-34619_-3178,75
fm_-34630_4987,70
fm_-34659_-14638,55
fm_-3465_-75453,25
fm_-34669_-8748,10
fm_-34705_38017,20
fm_-34710_-4570,30
fm_-34731_-11858,60
fm_-34741_-8418,15
fm_-34795_58671,15
fm_-34825_62371,10
fm_-34845_53101,50
fm_-34845_54331,5
fm_-3485_-75443,25
fm_-34866_7288,15
fm_-34896_5408,35
fm_-34973_20457,15
fm_-34985_-76413,40
fm_-34989_-15730,5
fm_-35037_-103617,50
fm_-35056_40137,10
fm_-35079_-15848,20
fm_-35089_-15858,20
fm_-35109_-5058,20
fm_-35170_-14440,40
fm_-35174_19547,20
fm_-35181_-9978,40
fm_-35189_52741,5
fm_-35195_37407,20
fm_-35203_10517,20
fm_-35248_-810,15
fm_-35251_-77312,20
fm_-35261_-79192,80
fm_-35280_6992,25
fm_-35350_-1929,15
fm_-35409_-17098,35
fm_-35435_-72343,15
fm_-35486_37057,5
fm_-35498_-4200,75
fm_-35498_-4230,5
fm_-35521_15507,17
fm_-35529_-3768,10
fm_-3556_29597,80
fm_-35579_-9368,50
fm_-35585_36127,5
fm_-35598_-69582,60
fm_-35598_-80702,5
fm_-35610_-16468,20
fm_-35628_-2632,25
fm_-35629_53371,10
fm_-35633_12737,30
fm_-35633_15777,20
fm_-35640_-2060,65
fm_-35643_18307,50
fm_-35651_-12468,15
fm_-35663_12407,45
fm_-35673_6787,30
fm_-35735_19402,20
fm_-35735_56151,10
fm_-35761_-76103,55
fm_-35770_9581,5
fm_-35771_-72663,60
fm_-35816_-1672,50
fm_-35926_42027,10
fm_-35927_-93737,30
fm_-35937_-93127,15
fm_-35969_-10268,5
fm_-36020_261,25
fm_-36029_-12138,10
fm_-36035_29927,30
fm_-36045_37407,5
fm_-36088_6328,20
fm_-36088_7618,25
fm_-36089_53361,10
fm_-36095_34897,10
fm_-36098_-1992,15
fm_-36181_-76102,55
fm_-36230_5861,15
fm_-36250_1211,25
fm_-36250_571,60
fm_-3629_-15390,55
fm_-3629_55221,55
fm_-36390_-2208,15
fm_-36440_6181,55
fm_-36469_-11558,5
fm_-36479_-15278,15
fm_-36531_-10598,10
fm_-36531_-7818,60
fm_-36551_-4698,30
fm_-36561_-14298,10
fm_-36561_-9088,5
fm_-36573_18897,15
fm_-3664_12292,45
fm_-36650_10221,35
fm_-3674_13532,65
fm_-3674_17202,10
fm_-3675_-95277,15
fm_-3678_-70782,50
fm_-3681_-14318,10
fm_-36852_5547,30
fm_-36919_-15278,10
fm_-36968_10078,4
fm_-36991_-8408,30
fm_-37013_12687,5
fm_-37116_1388,50
fm_-37116_9178,20
fm_-37126_128,55
fm_-3717_43277,15
fm_-3723_15807,30
fm_-37340_3351,65
fm_-37340_6761,15
fm_-37388_-1402,15
fm_-3741_-70522,5
fm_-37550_-1279,10
fm_-37596_6668,25
fm_-37781_17327,10
fm_-37790_3381,15
fm_-37829_-8148,12
fm_-37838_1058,35
fm_-37871_-11208,10
fm_-37903_9317,65
fm_-3791_-81672,10
fm_-3801_-77353,20
fm_-38239_-10278,5
fm_-38239_-4418,25
fm_-38279_-10328,35
fm_-38280_-2219,15
fm_-38321_-7848,5
fm_-38338_7568,55
fm_-38460_-1309,10
fm_-38480_-2499,15
fm_-38480_4001,15
fm_-38690_5521,15
fm_-38709_-12748,15
fm_-38719_-10308,35
fm_-38811_-6588,40
fm_-38906_1388,10
fm_-3890_-81953,5
fm_-38946_6028,10
fm_-3895_-75813,5
fm_-39198_10078,20
fm_-39376_9158,35
fm_-39386_-492,15
fm_-39390_10221,15
fm_-39638_478,50
fm_-39658_3268,10
fm_-3972_-1928,10
fm_-39806_4218,9
fm_-39816_1988,20
fm_-3985_28667,20
fm_-3988_-9810,40
fm_-4018_-104897,5
fm_-40240_9591,5
fm_-4026_38337,60
fm_-4026_38927,15
fm_-40296_-3572,35
fm_-4039_-8118,10
fm_-4046_27777,10
fm_-40550_4331,20
fm_-4069_-8138,40
fm_-40940_9911,30
fm_-40988_-762,30
fm_-41018_5748,20
fm_-41150_-1249,25
fm_-41156_4178,10
fm_-4123_12737,8
fm_-4129_58981,10
fm_-41448_3898,25
fm_-41468_-152,15
fm_-4163_-67733,50
fm_-41850_271,5
fm_-42022_-6726,30
fm_-42052_-12906,40
fm_-42056_3548,15
fm_-4243_43557,40
fm_-4245_7612,30
fm_-42536_758,10
fm_-4271_-81053,30
fm_-42782_6494,70
fm_-42798_7588,5
fm_-42808_1118,10
fm_-42836_14854,10
fm_-42991_-77104,5
fm_-43055_-11376,25
fm_-4325_-73633,15
fm_-43300_5874,20
fm_-43321_-82724,5
fm_-43324_-91101,25
fm_-43346_-104171,20
fm_-43365_-82374,15
fm_-43382_-7956,25
fm_-43412_-103231,25
fm_-4345_-70543,20
fm_-43461_-75924,40
fm_-43526_-71244,15
fm_-43536_-71894,5
fm_-43585_-54689,9
fm_-43595_-57219,20
fm_-4360_-82003,10
fm_-4362_-67123,55
fm_-43649_-48199,55
fm_-43851_-74054,30
fm_-43853_10194,15
fm_-43883_15144,35
fm_-43891_-81494,50
fm_-43892_-93301,5
fm_-43902_-98861,10
fm_-43975_-4576,35
fm_-43989_-90171,65
fm_-44025_-53449,10
fm_-44109_-46939,45
fm_-44129_-50079,20
fm_-44226_10484,25
fm_-44273_8934,35
fm_-44277_6754,15
fm_-44292_-103861,10
fm_-44293_18864,15
fm_-44322_-103841,35
fm_-44331_-74644,10
fm_-44332_-100751,5
fm_-44352_-103241,65
fm_-44355_36845,35
fm_-44375_28505,15
fm_-44415_-11986,16
fm_-44436_-69384,20
fm_-44456_-73124,20
fm_-4445_28677,20
fm_-44468_35355,50
fm_-44478_33795,11
fm_-4456_41997,10
fm_-44616_16694,15
fm_-44622_6474,20
fm_-44626_11774,10
fm_-4469_-13428,55
fm_-44742_-97641,70
fm_-44768_7124,70
fm_-4476_42027,55
fm_-44781_-70964,15
fm_-44792_-92701,15
fm_-44795_30995,40
fm_-44801_-69714,6
fm_-4481_16087,10
fm_-44825_36885,70
fm_-44906_-69984,25
fm_-45096_17974,30
fm_-45096_7434,30
fm_-45182_-6736,15
fm_-45188_-90851,35
fm_-45213_17014,10
fm_-45233_17034,45
fm_-45261_-81533,20
fm_-45263_-13517,40
fm_-45270_-97237,20
fm_-45271_-73153,50
fm_-45282_-38784,10
fm_-45283_-12897,20
fm_-4535_-102127,10
fm_-4535_-94627,20
fm_-45361_-79373,5
fm_-45366_-68784,10
fm_-45377_11591,50
fm_-45381_-38494,10
fm_-45397_7221,45
fm_-45459_-51309,5
fm_-4552_-2528,10
fm_-45556_-96731,10
fm_-4555_41697,5
fm_-45622_-2356,40
fm_-45622_-8586,15
fm_-45673_12664,5
fm_-45681_-76273,20
fm_-4569_58991,25
fm_-45705_29145,6
fm_-45739_-52599,70
fm_-4575_-100227,5
fm_-4575_-15080,5
fm_-45785_-55319,15
fm_-45792_-102777,5
fm_-45792_-69773,25
fm_-45796_27865,35
fm_-45798_34685,5
fm_-45805_-53459,45
fm_-45807_8441,15
fm_-45816_-78084,25
fm_-4581_-10598,40
fm_-45846_-3567,10
fm_-45889_-48179,75
fm_-4592_-2858,65
fm_-45996_-99221,10
fm_-46026_-102921,20
fm_-46115_-24574,4
fm_-46118_27605,25
fm_-46131_-26084,30
fm_-46131_-79004,10
fm_-46142_-93281,15
fm_-46142_-96991,50
fm_-46170_-94147,15
fm_-46180_-96587,15
fm_-4621_-15588,35
fm_-46242_-52289,10
fm_-46248_29455,20
fm_-46268_28825,15
fm_-46301_-67844,15
fm_-4631_-10638,50
fm_-46339_-51329,10
fm_-46359_-54399,10
fm_-46416_14854,10
fm_-46416_15464,25
fm_-46456_18544,15
fm_-46475_20394,10
fm_-4651_-71762,5
fm_-46532_-3656,25
fm_-46563_13264,11
fm_-46583_-3267,15
fm_-46592_-98851,20
fm_-46599_-57909,20
fm_-46611_-69104,35
fm_-46616_26935,15
fm_-4661_-80422,40
fm_-46631_-33214,20
fm_-46645_30385,15
fm_-46651_-81774,7
fm_-46696_-79324,20
fm_-46698_29465,5
fm_-46706_-6077,30
fm_-46708_34675,25
fm_-46716_-68764,10
fm_-46716_-75584,25
fm_-46721_-76553,30
fm_-46732_-53579,50
fm_-46809_-48209,70
fm_-4681_-76063,60
fm_-46839_-57529,65
fm_-46916_-94881,10
fm_-4691_-81693,75
fm_-46926_-93601,7
fm_-4695_52441,25
fm_-46988_27575,5
fm_-47041_-79663,15
fm_-47052_-92041,55
fm_-47055_-60879,15
fm_-47061_-71534,10
fm_-47065_-13876,5
fm_-47091_-35724,10
fm_-47095_29115,15
fm_-47137_-25154,10
fm_-47148_31265,60
fm_-47156_-30714,70
fm_-47156_-61209,65
fm_-47162_-59439,50
fm_-47172_-57589,40
fm_-47176_-12587,20
fm_-47181_-74683,40
fm_-47187_11581,5
fm_-47187_15571,20
fm_-47192_-100297,15
fm_-47198_35935,10
fm_-47202_-47949,60
fm_-47214_-826,10
fm_-47249_-51289,20
fm_-47249_-51949,15
fm_-47279_-58129,30
fm_-4731_-76123,65
fm_-47326_19154,35
fm_-47373_-24264,35
fm_-47396_-93621,25
fm_-47407_6764,10
fm_-47433_11464,35
fm_-47481_10641,20
fm_-47493_-12897,40
fm_-47518_-84303,10
fm_-47531_-77213,60
fm_-47586_-11947,20
fm_-47592_-104067,50
fm_-47598_39075,75
fm_-47608_37165,50
fm_-47616_-12557,10
fm_-47628_37825,5
fm_-47816_10474,20
fm_-47826_-99161,10
fm_-47901_-74044,10
fm_-47921_-70964,5
fm_-47975_28485,40
fm_-47975_30995,75
fm_-47983_-14107,20
fm_-47985_-7046,60
fm_-47985_-7626,15
fm_-48016_-73074,30
fm_-48038_29455,45
fm_-48045_-48499,15
fm_-48058_33765,20
fm_-48075_-54719,8
fm_-48076_-27054,15
fm_-48082_-51039,50
fm_-48087_-105277,20
fm_-48088_29465,20
fm_-48098_39075,10
fm_-48159_-59389,50
fm_-48308_-90801,20
fm_-48312_-2376,25
fm_-48323_13294,40
fm_-48342_-103231,5
fm_-4835_-79493,35
fm_-48385_4731,30
fm_-48389_-50779,20
fm_-48391_-71923,60
fm_-48392_-93951,25
fm_-48395_29145,60
fm_-48401_-70324,40
fm_-48413_-83054,25
fm_-48414_-17537,50
fm_-4842_-67083,5
fm_-48439_-47649,10
fm_-48445_40565,55
fm_-4845_28717,10
fm_-48502_-96927,10
fm_-48506_-15047,20
fm_-48508_30645,10
fm_-48511_-80603,10
fm_-48515_-47279,10
fm_-48522_-101547,70
fm_-48528_36555,30
fm_-48538_28785,5
fm_-48586_-105401,20
fm_-48696_-102901,15
fm_-48696_18534,10
fm_-48726_-92391,65
fm_-48821_-80834,75
fm_-48831_-77154,15
fm_-48841_-72174,5
fm_-48846_21074,65
fm_-48854_-17567,80
fm_-48860_-100607,15
fm_-48860_-94147,65
fm_-48869_-60389,40
fm_-48885_34055,30
fm_-48890_-99367,10
fm_-48926_-68754,45
fm_-48937_7851,10
fm_-48947_8461,10
fm_-48956_-13847,20
fm_-48958_40285,10
fm_-48966_-11947,20
fm_-48972_-54169,15
fm_-49099_-53809,20
fm_-49141_-82724,20
fm_-491_-82943,45
fm_-4922_16244,10
fm_-49243_17664,55
fm_-49252_-101961,15
fm_-49263_18894,72
fm_-49279_-48279,25
fm_-49280_-69163,35
fm_-49282_-94561,10
fm_-4928_-11070,50
fm_-49295_29715,20
fm_-49295_34095,30
fm_-4929_-230,10
fm_-49310_-103697,6
fm_-49320_-95337,35
fm_-4936_33997,5
fm_-49386_-36614,10
fm_-49388_32545,40
fm_-49388_35925,25
fm_-49396_-70034,10
fm_-49396_-9147,35
fm_-49397_16871,15
fm_-49405_-53439,30
fm_-49476_-105361,40
fm_-4952_6054,15
fm_-49539_-56289,40
fm_-49596_-104181,30
fm_-49596_-94211,15
fm_-49606_-94241,30
fm_-49670_20764,20
fm_-49673_15754,10
fm_-49722_-12286,10
fm_-49741_11271,35
fm_-49742_-100731,40
fm_-49745_38725,15
fm_-49751_-32584,15
fm_-49753_-12907,35
fm_-49753_-15396,10
fm_-49753_-8867,10
fm_-4975_-101467,7
fm_-4975_-102127,30
fm_-4975_-97107,10
fm_-49765_28475,40
fm_-49771_6901,11
fm_-49789_-48249,75
fm_-4978_-81362,20
fm_-4979_-15278,15
fm_-49816_-73724,20
fm_-49845_-59079,50
fm_-49855_-55949,30
fm_-49867_10951,30
fm_-49867_13721,20
fm_-49878_30645,15
fm_-49886_-30764,20
fm_-49895_-53439,10
fm_-4992_7604,55
fm_-50076_14254,10
fm_-50096_-96701,35
fm_-50132_-16336,25
fm_-50142_-6116,10
fm_-50143_13904,15
fm_-50152_-95141,10
fm_-50163_14544,40
fm_-50163_15754,10
fm_-50170_-83693,30
fm_-50172_-4866,35
fm_-50177_42165,10
fm_-50185_-60899,20
fm_-50185_37475,20
fm_-50190_-102507,10
fm_-50191_9381,15
fm_-50192_-101981,10
fm_-50192_-97011,10
fm_-5019_59551,55
fm_-50201_19041,5
fm_-50231_6321,9
fm_-50243_-11027,15
fm_-50296_-25784,10
fm_-50302_-54169,25
fm_-50303_28175,20
fm_-50306_-2657,5
fm_-5030_-13250,20
fm_-50317_9121,25
fm_-5032_-2548,20
fm_-50331_-67854,45
fm_-50337_17441,80
fm_-50348_31905,10
fm_-5041_-7848,20
fm_-5044_7922,20
fm_-50486_16084,65
fm_-50486_16104,60
fm_-50506_7424,20
fm_-50541_-39404,35
fm_-5061_-12468,40
fm_-50629_-56669,15
fm_-50633_-9507,15
fm_-50639_-49509,25
fm_81393_17613,10
fm_-5063_6807,15
fm_-50653_-12277,15
fm_-50661_-80874,65
fm_-50671_15921,10
fm_-5071_-13108,15
fm_-50737_13101,70
fm_-50748_31935,15
fm_-50749_41505,10
fm_-50752_-93207,20
fm_-50756_-28274,15
fm_-50756_-32004,15
fm_-50756_-75584,10
fm_-50762_-69723,15
fm_-50788_38455,35
fm_-50788_40885,20
fm_-50792_-95057,5
fm_-50795_-50349,40
fm_-5081_-7788,60
fm_-50946_10524,50
fm_-50946_8674,10
fm_-50966_16674,10
fm_-50971_5031,45
fm_-51012_-12336,25
fm_-51058_27555,20
fm_-51072_-9836,70
fm_-51073_15764,15
fm_-51083_-12867,5
fm_-51091_14701,60
fm_-64416_11764,20
fm_-51101_-72194,30
fm_-51101_11861,30
fm_-51103_-68134,15
fm_-51119_-51399,25
fm_-51140_-15116,20
fm_-5115_52461,10
fm_-51198_32555,15
fm_-51201_-79963,25
fm_-51218_33155,20
fm_-51222_-56359,5
fm_-51222_-98787,30
fm_-51236_-29524,25
fm_-51236_-9767,20
fm_-51238_37835,40
fm_-51246_-13177,5
fm_-51246_-34754,50
fm_-51396_19814,15
fm_-51416_-94871,5
fm_-51416_-95441,15
fm_-51478_19951,10
fm_-51485_-2067,20
fm_-51502_-8586,70
fm_-51512_-11716,50
fm_-51512_-99531,15
fm_-5151_-73283,10
fm_-51543_-15967,25
fm_-51576_21044,35
fm_-51580_-97857,10
fm_-51581_-33824,5
fm_-51585_29125,5
fm_-51590_-98477,10
fm_-51591_-25444,30
fm_-51596_26935,30
fm_-51635_-54119,20
fm_-51636_-11327,60
fm_-51651_-76563,5
fm_-51656_-72454,15
fm_-51666_-33514,20
fm_-51676_-29484,5
fm_-51685_-49119,30
fm_-51686_-7947,15
fm_-51696_-31384,65
fm_-51696_-60259,70
fm_-51784_-59959,15
fm_-51784_-59989,15
fm_-51816_12964,15
fm_-51836_-95481,5
fm_-51878_-90841,25
fm_-51923_8974,20
fm_-51927_-104771,20
fm_-51933_16394,5
fm_-51973_12024,15
fm_-52002_-97001,5
fm_-52010_-96587,10
fm_-52011_7571,4
fm_-52019_-60379,55
fm_-52020_-94757,5
fm_-52025_37525,40
fm_-52031_-28594,45
fm_-52033_-3897,10
fm_-52035_-14466,5
fm_-52041_10641,45
fm_-52096_-37844,10
fm_-52096_-4207,40
fm_-52096_-76854,20
fm_-52098_30665,20
fm_-52101_-38494,25
fm_-52105_-52259,10
fm_-52106_-32944,5
fm_-52107_9071,15
fm_-52108_41805,75
fm_-52112_-51689,10
fm_-52116_-31364,45
fm_-52117_13771,10
fm_-52127_10981,25
fm_-52128_35975,55
fm_-52136_-34804,20
fm_-52152_-51069,30
fm_-52196_-46329,15
fm_-52316_15454,10
fm_-5235_-72993,10
fm_-5235_-80113,40
fm_-52387_42485,15
fm_-52393_20084,5
fm_-52431_-29174,15
fm_-52441_-81494,10
fm_-52443_-8237,30
fm_-52445_33445,80
fm_-52451_-29794,15
fm_-52452_-98241,10
fm_-52461_15311,20
fm_-52546_-30734,35
fm_-52548_30085,40
fm_-52556_-7897,5
fm_-52562_-92597,35
fm_-52562_-93187,60
fm_-52572_-96307,15
fm_-52573_28175,5
fm_-52585_-47859,45
fm_-52592_-93197,20
fm_-52598_28815,15
fm_-5265_-77663,45
fm_-5265_-78863,20
fm_-52679_-53759,10
fm_-52692_6474,15
fm_-52716_9874,15
fm_-52736_-93001,30
fm_-52746_19774,25
fm_-52755_20414,20
fm_-52835_-2057,15
fm_-5285_-78253,15
fm_-52889_-55409,30
fm_-52903_-12877,5
fm_-52911_-25464,75
fm_-52911_-35114,75
fm_-52931_-71273,20
fm_-52931_15261,25
fm_-52935_-3946,10
fm_-52976_-70014,30
fm_-52986_-9137,10
fm_-52996_-4207,25
fm_-53008_38455,10
fm_-53016_-30154,35
fm_-53037_-60709,15
fm_-53046_-9197,35
fm_-53166_12964,75
fm_-5317_-95557,25
fm_-5318_-4830,20
fm_-53196_-97951,20
fm_-53321_-77784,10
fm_-53334_-17517,5
fm_-53338_27555,15
fm_-53345_38745,55
fm_-53351_-77163,10
fm_-53352_-99471,15
fm_-53355_32865,50
fm_-53355_41215,10
fm_-53355_4781,50
fm_-53361_8151,55
fm_-53385_33485,45
fm_-53388_-60609,60
fm_-53405_26625,65
fm_-53435_-50979,45
fm_-53437_17481,10
fm_-53442_6021,25
fm_-53446_-26414,25
fm_-53447_16851,10
fm_-53456_-37284,10
fm_-53466_-28294,35
fm_-53468_28835,50
fm_-53488_29415,20
fm_-5348_-14120,20
fm_-5348_-8550,15
fm_-53491_-73443,10
fm_-53498_40275,35
fm_-53502_-102157,55
fm_-53549_-58089,20
fm_-53569_-48199,35
fm_-53599_-58089,14
fm_-53656_14214,10
fm_-5367_-93137,50
fm_-5367_-96797,20
fm_-53705_27275,10
fm_-5372_5404,35
fm_-5372_6634,10
fm_-53737_42425,15
fm_-53772_-7376,15
fm_-53781_-78354,25
fm_-5378_-9800,25
fm_-53790_-101887,20
fm_-53801_19011,15
fm_-53815_-10756,5
fm_-53821_-77173,7
fm_-53823_-14757,5
fm_-53831_6891,20
fm_-53840_-97237,15
fm_-53865_-13236,20
fm_-53876_-76174,10
fm_-53886_-75584,10
fm_-53897_14961,40
fm_-53905_-57839,60
fm_-53916_-69974,15
fm_-53931_-80623,10
fm_-53948_35965,35
fm_-53961_-67814,15
fm_-53989_-54409,30
fm_-54126_-94831,15
fm_-54182_-12916,20
fm_-54182_-8596,40
fm_-54183_16424,5
fm_-54211_-70284,15
fm_-54212_-95141,20
fm_-54223_15754,30
fm_-54242_-103861,10
fm_-54242_-95751,15
fm_-54259_-47689,15
fm_-54261_-72174,4
fm_-54291_11231,5
fm_-54346_-7957,80
fm_-54346_27905,15
fm_-54351_-38474,25
fm_-54352_-60039,10
