amazon_key,tech
fm_114096_29408,15
fm_114164_50307,15
fm_114195_-101080,12
fm_114195_7907,24
fm_114198_-31709,3
fm_114198_-56773,47
fm_114200_-77841,7
fm_114257_-1272,4
fm_114339_-82761,4
fm_114540_-98890,4
fm_114543_-51803,5
fm_114645_19407,19
fm_114646_-14272,23
fm_114646_-5912,6
fm_114646_36218,4
fm_114648_-33539,55
fm_114650_-69441,4
fm_114650_-75941,26
fm_114986_-8652,17
fm_114992_37128,14
fm_11504_42086,69
fm_11505_-93768,15
fm_115094_56517,4
fm_115094_64907,6
fm_115095_-90860,12
fm_115095_7937,15
fm_115096_31558,36
fm_115098_-51533,19
fm_115142_-38189,15
fm_115199_56217,6
fm_115204_43678,15
fm_115440_-91120,59
fm_115440_-97690,23
fm_115443_-49323,15
fm_115443_-49353,5
fm_115443_-78731,11
fm_115546_-13642,4
fm_115546_32198,29
fm_115546_40538,36
fm_115548_-46563,25
fm_115550_-71941,19
fm_115649_56817,26
fm_115649_60247,35
fm_115685_6037,7
fm_11578_17055,37
fm_11578_21465,7
fm_115886_-12682,15
fm_115889_11977,26
fm_115890_-98920,13
fm_115893_-78741,6
fm_115932_-90250,14
fm_115998_-49043,15
fm_115998_-55523,8
fm_11601_-83938,7
fm_11603_-28841,6
fm_116041_-67281,8
fm_116058_20917,15
fm_116063_-45633,4
fm_11606_-15085,14
fm_116099_53747,40
fm_116135_6077,7
fm_116270_65777,4
fm_116339_11977,17
fm_116340_-101360,4
fm_116340_-102650,4
fm_116342_29998,15
fm_116445_-60803,15
fm_116446_40568,15
fm_116448_-25219,15
fm_116450_-74411,15
fm_116549_57457,22
fm_116786_-13342,4
fm_116792_38358,17
fm_116793_-75321,4
fm_116833_43028,20
fm_116866_27878,19
fm_116894_52187,4
fm_116894_54047,15
fm_116894_63627,3
fm_116896_-11132,12
fm_116896_30928,8
fm_116898_-35429,15
fm_116942_-38179,6
fm_117037_-38529,14
fm_11704_-3335,5
fm_11710_-23211,15
fm_117240_-100740,63
fm_117242_-32599,38
fm_117242_-33259,15
fm_117243_-47513,15
fm_117243_-57113,8
fm_117243_-74761,2
fm_117246_-37609,16
fm_117344_58657,8
fm_117344_62987,31
fm_117346_31548,19
fm_117348_-24579,5
fm_117348_-51533,6
fm_117348_-54343,29
fm_117348_-58663,4
fm_117386_-15792,20
fm_117392_28788,34
fm_117693_-47493,18
fm_117693_-57073,15
fm_117693_-75661,30
fm_117693_-78141,4
fm_117795_-92670,4
fm_117796_-11142,7
fm_117796_35288,7
fm_117798_-31709,15
fm_117798_-58643,7
fm_117857_-1212,7
fm_117899_52487,14
fm_118139_15377,26
fm_118142_-31069,6
fm_118142_-34499,53
fm_118143_-70391,10
fm_118143_-73471,25
fm_118147_-59583,4
fm_118245_-60813,6
fm_118245_-97030,15
fm_118250_-78451,15
fm_118354_-89590,11
fm_118358_65167,9
fm_11849_-95258,33
fm_11849_-97168,6
fm_11849_33386,5
fm_11851_-55126,4
fm_11855_13226,14
fm_118589_8867,4
fm_118590_-97330,67
fm_118592_-35129,15
fm_118592_40258,15
fm_118593_-74121,15
fm_118695_18157,42
fm_118696_-8362,4
fm_118698_-25839,24
fm_118698_-53713,15
fm_118804_-89590,42
fm_118901_50597,5
fm_119036_-3752,46
fm_119036_-5572,6
fm_119040_-91130,12
fm_119042_-33879,15
fm_119043_-48703,21
fm_119082_-90190,15
fm_119116_27858,15
fm_119146_-13022,15
fm_119146_35288,15
fm_119148_-26419,5
fm_119148_-48453,5
fm_119148_-50883,8
fm_119148_-54343,27
fm_119150_-75051,7
fm_119212_-23619,7
fm_119486_-14592,5
fm_119486_-14602,15
fm_119486_-4952,14
fm_119486_-9612,22
fm_119489_8867,16
fm_119492_37118,14
fm_119493_-55273,15
fm_11954_31236,4
fm_11954_40856,15
fm_11955_-103378,34
fm_11955_-92508,9
fm_11955_-98408,4
fm_11957_-55456,11
fm_119594_52167,7
fm_119595_-92090,19
fm_119598_-31709,21
fm_119737_-38499,6
fm_119930_66727,15
fm_119947_-81861,4
fm_119980_65497,12
fm_120041_5747,35
fm_120044_62367,4
fm_120044_63667,15
fm_120046_-11782,7
fm_120046_34678,15
fm_120046_39908,19
fm_120048_-56163,3
fm_120050_-79091,18
fm_120386_-10222,3
fm_120386_-12682,12
fm_120386_-8652,14
fm_120386_-8972,15
fm_120390_-100170,15
fm_120390_-92360,23
fm_120466_27848,7
fm_120496_-9942,15
fm_120496_41188,8
fm_120498_-24559,17
fm_120500_-77201,15
fm_12052_-13205,4
fm_12052_-8575,14
fm_120539_6377,22
fm_120558_20967,15
fm_120599_53097,15
fm_120599_54337,14
fm_120799_50007,5
fm_120836_-12722,2
fm_120836_-2512,3
fm_120839_8837,26
fm_120840_-98870,51
fm_120842_30648,15
fm_120843_-51223,25
fm_120843_-73491,8
fm_120914_50287,4
fm_120944_57747,36
fm_120945_-102900,18
fm_120945_-95150,15
fm_120946_-14912,43
fm_120948_-27679,15
fm_120948_-50913,43
fm_120950_-79701,20
fm_120950_-80941,14
fm_121290_-98270,3
fm_121292_-35749,15
fm_121293_-46853,53
fm_121293_-46883,15
fm_121394_59927,57
fm_121394_64857,7
fm_121398_-27649,15
fm_121460_-89900,11
fm_121499_63297,15
fm_121730_66717,16
fm_121739_8207,7
fm_121739_8837,15
fm_121740_-101390,4
fm_121740_-103260,15
fm_121743_-78141,15
fm_121746_29378,9
fm_121746_29428,4
fm_121814_50327,5
fm_121845_-98560,15
fm_121845_16327,32
fm_121845_19397,35
fm_121850_-77181,12
fm_121949_59617,5
fm_121954_-89620,15
fm_121984_50897,14
fm_12208_52474,4
fm_122099_51227,15
fm_122189_19087,4
fm_122190_-94280,18
fm_122192_-28589,6
fm_122192_-29219,15
fm_122193_-55863,19
fm_122193_-69771,33
fm_122196_29398,15
fm_122288_-16452,5
fm_122296_-4002,21
fm_122296_-4022,5
fm_122296_-5902,7
fm_122298_-26439,8
fm_122298_-30159,15
fm_122298_-34829,8
fm_122636_-3072,23
fm_122639_8207,7
fm_122642_31898,6
fm_122643_-53043,27
fm_122694_6697,4
fm_122698_-82201,15
fm_122744_55887,4
fm_122745_-90850,15
fm_122745_-98610,15
fm_122745_10377,21
fm_122745_11677,37
fm_122745_9757,16
fm_122746_40568,66
fm_122748_-52123,14
fm_122836_-17042,4
fm_122849_60227,31
fm_12298_61834,15
fm_12304_-104288,42
fm_123089_13197,48
fm_123089_19697,9
fm_123093_-46903,15
fm_123093_-51223,7
fm_123093_-52423,15
fm_123093_-54603,7
fm_123093_-76301,7
fm_123194_60517,15
fm_123198_-47783,20
fm_12341_43326,7
fm_123539_10697,14
fm_123540_-101970,33
fm_123542_-26149,15
fm_123543_-74721,15
fm_123645_-90860,15
fm_123650_-78451,15
fm_123749_62687,21
fm_123920_65827,8
fm_123992_-29849,6
fm_12401_-28471,20
fm_12405_-37491,16
fm_12405_-96868,7
fm_124065_-16732,15
fm_12407_-54836,16
fm_12407_-57346,28
fm_124094_64247,19
fm_124095_-99230,8
fm_124098_-25209,5
fm_124098_-34789,15
fm_124098_-56163,8
fm_124142_-38189,16
fm_124440_-93630,7
fm_124442_-32029,29
fm_124442_-36359,5
fm_124443_-53403,31
fm_124451_-46223,15
fm_124546_34028,7
fm_124548_-26459,30
fm_124550_-73771,8
fm_124550_-77841,4
fm_124799_51217,4
fm_124880_66727,41
fm_124886_-8072,7
fm_124892_-25499,23
fm_124892_-36379,15
fm_124893_-71041,6
fm_124893_-75341,5
fm_124893_-76291,7
fm_124945_29108,4
fm_124995_-101670,8
fm_124995_13807,15
fm_124995_16907,7
fm_124995_17567,51
fm_124996_35278,4
fm_124996_36228,19
fm_12502_-8555,4
fm_12503_-31591,6
fm_125099_60857,27
fm_125339_10097,9
fm_125342_37788,15
fm_125343_-54593,21
fm_125343_-54633,15
fm_125343_-74121,22
fm_125445_12917,7
fm_125446_38108,49
fm_125551_66147,15
fm_125585_-16142,25
fm_125786_-3702,9
fm_125789_7637,19
fm_125898_-32289,16
fm_125898_-49663,5
fm_125898_-56173,33
fm_125898_-58003,8
fm_125939_6407,4
fm_12594_65214,19
fm_126345_-95830,42
fm_12650_9156,70
fm_12650_9786,49
fm_12658_60904,45
fm_126693_-48143,20
fm_12748_55914,12
fm_12749_-99338,17
fm_12749_39896,27
fm_12751_-78998,15
fm_12751_-81478,15
fm_12755_19086,29
fm_12853_-83298,7
fm_12855_-92478,7
fm_12857_-56046,8
fm_12952_-12615,5
fm_13054_-9825,73
fm_13108_62144,5
fm_13164_-815,14
fm_13201_-53886,41
fm_13201_-56996,24
fm_13201_-57026,15
fm_13201_-74298,5
fm_13251_18508,41
fm_13300_19748,15
fm_13370_-90328,4
fm_13403_-25731,6
fm_13403_18500,22
fm_13498_17355,71
fm_13498_18035,15
fm_13498_21775,17
fm_13498_8875,9
fm_13615_9738,15
fm_13648_54694,5
fm_13648_57764,15
fm_13697_50624,4
fm_13705_-82408,18
fm_13720_21256,5
fm_13750_21608,57
fm_13751_-30971,17
fm_13802_17580,29
fm_13852_-9495,4
fm_13853_-28841,34
fm_13853_20360,15
fm_13954_-13545,15
fm_13954_-5785,7
fm_13978_22155,15
fm_13978_25155,39
fm_13978_9565,18
fm_14065_13458,7
fm_14098_58104,18
fm_14099_-101798,20
fm_14099_38046,15
fm_14201_-27911,15
fm_14201_-34411,5
fm_14205_-93748,19
fm_14206_-70918,18
fm_14252_20090,14
fm_14302_-7355,8
fm_14302_-8915,6
fm_14303_-30641,27
fm_14303_-36591,20
fm_14306_12528,8
fm_14306_9438,15
fm_14351_19250,5
fm_14380_13020,17
fm_14404_-2075,27
fm_14404_-6425,4
fm_14458_15675,8
fm_14458_16005,21
fm_14458_52484,4
fm_14551_-48006,15
fm_14551_-73078,6
fm_14579_13600,26
fm_14591_43326,5
fm_14601_19428,8
fm_14655_-97448,3
fm_14656_-70268,15
fm_14657_-58586,42
fm_14700_-89698,25
fm_14752_-4245,56
fm_14752_-6125,8
fm_14753_15700,4
fm_14756_16568,16
fm_14756_8768,4
fm_14900_19396,8
fm_14906_6898,48
fm_14908_60234,4
fm_14938_18055,4
fm_14938_25545,8
fm_14999_-97138,16
fm_15008_-90928,20
fm_15029_16120,8
fm_15030_11028,5
fm_15047_50624,4
fm_15089_11948,7
fm_15107_-49566,6
fm_15152_12310,4
fm_15152_14820,32
fm_15202_-11995,19
fm_15203_-28201,4
fm_15203_-32861,10
fm_15280_15200,39
fm_15327_50034,17
fm_15350_11046,15
fm_15350_12876,15
fm_15350_14466,6
fm_15415_14078,29
fm_15418_21455,15
fm_15451_-58226,35
fm_15465_65854,15
fm_15504_-104608,5
fm_15539_11928,6
fm_15550_24698,13
fm_15550_25358,4
fm_15551_-27241,15
fm_15554_34996,3
fm_15554_40216,62
fm_15557_-52646,8
fm_15602_22520,5
fm_15652_-7945,27
fm_15653_-25701,5
fm_15653_18720,15
fm_15653_19770,34
fm_15731_10580,2
fm_15754_-9845,12
fm_15787_21080,21
fm_15800_13786,5
fm_15808_59014,28
fm_15865_9128,7
fm_15898_20775,15
fm_15899_34026,4
fm_15899_39916,7
fm_15905_15336,8
fm_15929_16740,7
fm_15929_17360,17
fm_15930_19368,4
fm_15930_20618,3
fm_15951_16658,24
fm_15951_16668,8
fm_16000_17588,3
fm_16000_20368,6
fm_16000_21608,15
fm_16000_23448,15
fm_16001_-27901,22
fm_16001_28476,18
fm_16004_30636,68
fm_16006_-78698,15
fm_16102_17700,50
fm_16103_-25091,6
fm_16103_-38701,15
fm_16103_20990,17
fm_16103_21160,20
fm_16106_9418,9
fm_16204_-9795,7
fm_16204_-9815,29
fm_16315_17438,29
fm_16348_63044,7
fm_16351_-70588,4
fm_16370_21090,3
fm_16378_17025,34
fm_16397_26238,7
fm_16400_6716,23
fm_16447_15842,8
fm_16450_13238,24
fm_16454_37116,15
fm_16456_-70318,16
fm_16456_-72778,8
fm_16457_-52656,20
fm_16459_-24171,5
fm_16494_6406,15
fm_16502_11680,7
fm_16502_15380,30
fm_16552_-11365,15
fm_16552_17660,21
fm_16553_-28161,5
fm_16553_-29441,15
fm_16556_20238,37
fm_16596_-82978,8
fm_16601_21690,5
fm_16630_12420,38
fm_16652_11790,7
fm_16671_21990,20
fm_16700_18776,7
fm_16799_31576,5
fm_16801_-75908,18
fm_16830_10388,8
fm_16830_14768,15
fm_16851_14158,26
fm_16855_-59816,5
fm_16858_10235,4
fm_16858_25175,7
fm_16900_16318,20
fm_16906_-70328,9
fm_16907_-47116,15
fm_16907_-50806,30
fm_16907_-54866,6
fm_16952_-37791,19
fm_16952_22550,15
fm_16952_9860,15
fm_17001_-83928,7
fm_17002_-6725,15
fm_17002_17090,15
fm_17003_-29451,6
fm_17003_16010,4
fm_17003_18110,58
fm_17080_20110,27
fm_17080_9320,15
fm_17104_-5785,4
fm_17121_15210,15
fm_17158_58364,7
fm_17203_6986,15
fm_17248_59334,16
fm_17249_33416,14
fm_17249_34026,15
fm_17249_35916,15
fm_17251_-52386,20
fm_17251_-58896,15
fm_17338_7815,15
fm_17339_11948,12
fm_17348_11212,5
fm_17351_-30381,4
fm_17355_-93138,24
fm_17398_23170,6
fm_17452_15180,24
fm_17456_12478,15
fm_17456_17128,7
fm_17501_16120,22
fm_17600_15656,15
fm_17600_19416,15
fm_17608_60874,8
fm_17665_19298,19
fm_17694_-16035,9
fm_17699_-100568,15
fm_17701_-77748,3
fm_17720_17370,15
fm_17729_9620,3
fm_17730_18168,7
fm_17776_-83598,21
fm_17798_19912,15
fm_17800_24068,67
fm_17804_33126,15
fm_17818_17335,4
fm_17818_9535,36
fm_17827_21380,7
fm_17906_11858,28
fm_17964_25750,3
fm_17980_13310,15
fm_17980_20140,3
fm_17994_24590,16
fm_18053_8310,73
fm_18058_57444,15
fm_18058_59004,5
fm_18147_16210,15
fm_18147_20860,8
fm_18151_-58256,69
fm_18151_-79618,20
fm_18151_-81458,7
fm_18201_15378,10
fm_18250_19728,20
fm_18252_21960,24
fm_18298_12295,15
fm_18298_23455,4
fm_18298_25155,69
fm_18302_16960,4
fm_18352_-9485,12
fm_18352_15230,5
fm_18353_-37191,6
fm_18353_10780,55
fm_18356_12498,15
fm_18363_-90028,15
fm_18400_23460,35
fm_18454_-14765,64
fm_18454_-5175,16
fm_18454_-7005,15
fm_18471_15200,33
fm_18500_16316,3
fm_18508_60884,6
fm_18508_61494,3
fm_18597_21460,7
fm_18599_-101778,12
fm_18599_38076,6
fm_18601_-71878,63
fm_18601_-78998,19
fm_18601_-80238,8
fm_18605_18496,28
fm_18605_19686,9
fm_18620_10478,4
fm_18620_17370,8
fm_18629_17990,11
fm_18630_11628,22
fm_18630_14758,4
fm_18630_18168,3
fm_18651_14148,6
fm_18651_23168,15
fm_18697_18952,20
fm_18698_9962,7
fm_18701_-27891,19
fm_18705_-100838,39
fm_18707_-51426,5
fm_18749_-104888,7
fm_18752_19450,20
fm_18778_22105,9
fm_18778_9235,15
fm_18802_16420,3
fm_18803_-25121,15
fm_18803_-26941,5
fm_18803_11580,15
fm_18803_21620,5
fm_18851_15500,15
fm_18851_19860,7
fm_18904_-10445,8
fm_18921_14550,9
fm_18950_16276,15
fm_19048_53454,26
fm_19049_-103038,40
fm_19070_14280,7
fm_19080_11668,15
fm_19154_11998,26
fm_19156_20080,15
fm_19157_-48356,4
fm_19157_-52036,8
fm_19157_-59166,7
fm_19199_29096,8
fm_19219_9148,22
fm_19220_-90298,14
fm_19253_-32201,4
fm_19253_20370,4
fm_19258_10225,5
fm_19258_10935,5
fm_19258_19075,16
fm_19258_8900,15
fm_19263_-90018,14
fm_19330_13000,14
fm_19354_-11665,22
fm_19387_21070,3
fm_19400_13526,15
fm_19405_7276,15
fm_19496_25220,31
fm_19497_14340,38
fm_19497_21470,5
fm_19499_-91588,19
fm_19530_16618,14
fm_19541_43346,15
fm_19551_21918,14
fm_19589_15708,15
fm_19597_23312,15
fm_19600_18218,9
fm_19600_19158,8
fm_19601_-33761,34
fm_19604_40266,4
fm_19605_-94338,8
fm_19606_-73408,15
fm_19607_-48346,17
fm_19652_20670,29
fm_19699_23630,17
fm_19702_-2415,4
fm_19702_-5515,3
fm_19703_-26301,15
fm_19703_16820,51
fm_19703_19300,7
fm_19738_10905,10
fm_19738_12635,8
fm_19738_17395,7
fm_19751_17390,8
fm_19780_11750,7
fm_19780_11780,5
fm_19804_-12895,15
fm_19821_15160,9
fm_19821_20150,40
fm_19882_4960,17
fm_19915_20568,25
fm_19947_13730,15
fm_19955_11316,23
fm_19970_22910,17
fm_20001_17278,15
fm_20004_-104568,7
fm_20039_15668,4
fm_20048_11222,7
fm_20048_13072,5
fm_20048_8092,7
fm_20051_7812,5
fm_20056_-74028,15
fm_20056_-74608,8
fm_20057_-57316,39
fm_20069_24890,5
fm_20102_19420,15
fm_20102_20030,15
fm_20152_-13845,25
fm_20152_19540,7
fm_20152_22660,15
fm_20153_14040,5
fm_20156_17768,36
fm_20156_17788,15
fm_20163_-89988,15
fm_20218_14995,32
fm_20218_22785,28
fm_20230_16420,51
fm_20230_20140,6
fm_20254_-12945,5
fm_20254_-5175,8
fm_20254_-7635,26
fm_20271_24450,29
fm_20308_57434,15
fm_20309_26858,7
fm_20314_7238,59
fm_20397_10610,15
fm_20398_57754,15
fm_20398_57804,15
fm_20399_-101768,7
fm_20399_-98048,27
fm_20399_11658,7
fm_20401_-52956,15
fm_20420_16100,16
fm_20420_19230,3
fm_20429_14870,15
fm_20429_19230,18
fm_20430_22478,15
fm_20489_20338,15
fm_20489_23418,15
fm_20497_14002,9
fm_20500_25318,6
fm_20501_-27851,26
fm_20501_8620,12
fm_20505_-93088,8
fm_20602_-4865,42
fm_20603_-33481,4
fm_20606_15318,7
fm_20606_17798,15
fm_20634_24990,28
fm_20697_5962,15
fm_20698_15335,5
fm_20698_22145,15
fm_20698_23815,4
fm_20698_6175,7
fm_20815_16208,15
fm_20815_9748,15
fm_20827_5880,15
fm_20849_41756,15
fm_20851_-55786,15
fm_20880_17538,7
fm_20880_21228,5
fm_20901_21898,15
fm_20918_24370,15
fm_20939_14408,15
fm_20939_22788,15
fm_20948_16772,4
fm_20950_17568,15
fm_20950_20378,23
fm_20953_-83348,63
fm_20954_11968,14
fm_20955_-93098,39
fm_20957_-57346,48
fm_21052_-4885,21
fm_21052_-9545,15
fm_21053_-24491,15
fm_21053_16860,4
fm_21053_24680,7
fm_21056_8168,14
fm_21061_43966,15
fm_21101_14260,15
fm_21122_-23561,15
fm_21130_13330,21
fm_21130_17070,17
fm_21171_13350,5
fm_21178_10575,7
fm_21178_18745,48
fm_21178_23805,15
fm_21178_24175,5
fm_21185_23048,4
fm_21208_58364,6
fm_21208_60864,15
fm_21297_14380,3
fm_21298_58084,15
fm_21298_63034,9
fm_21301_-47986,15
fm_21301_-80198,37
fm_21305_14146,16
fm_21320_19180,14
fm_21320_20420,15
fm_21389_11358,26
fm_21397_12762,15
fm_21399_21030,15
fm_21399_21040,4
fm_21400_16938,4
fm_21400_23438,5
fm_21401_-33131,35
fm_21404_34326,5
fm_21404_38986,9
fm_21406_-78668,44
fm_21407_-46446,6
fm_21446_22270,35
fm_21452_14760,15
fm_21470_-90328,25
fm_21470_43626,7
fm_21498_49724,4
fm_21502_12750,15
fm_21503_-30691,4
fm_21503_-34731,5
fm_21503_21010,7
fm_21506_9398,28
fm_21506_9428,15
fm_21551_18620,15
fm_21604_-6445,15
fm_21658_14315,15
fm_21671_-1115,15
fm_21753_24760,29
fm_21755_10726,43
fm_21780_20038,15
fm_21780_21888,15
fm_21801_14188,15
fm_21801_22738,19
fm_21847_18362,21
fm_21847_23312,14
fm_21848_18012,15
fm_21850_13238,45
fm_21851_-29721,17
fm_21854_31886,5
fm_21857_-48946,10
fm_21859_-24191,6
fm_21900_-89708,41
fm_21922_7830,4
fm_21952_-10125,5
fm_21952_-3635,15
fm_21953_10920,8
fm_21953_11590,15
fm_21953_19730,15
fm_21953_22390,35
fm_21956_19028,5
fm_21956_21468,16
fm_22001_21730,16
fm_22030_17010,15
fm_22085_23068,27
fm_22106_6928,6
fm_22138_14325,38
fm_22165_10348,15
fm_22199_-101818,16
fm_22199_31526,8
fm_22199_35886,15
fm_22201_-80218,52
fm_22202_51554,7
fm_22209_-68748,22
fm_22229_11480,5
fm_22229_14270,34
fm_22229_19830,5
fm_22229_6480,15
fm_22230_13498,14
fm_22268_24410,19
fm_22301_-35631,4
fm_22304_41466,2
fm_22352_13520,9
fm_22397_7510,15
fm_22406_10628,24
fm_22521_17030,15
fm_22614_22580,5
fm_22615_12208,14
fm_22615_20538,22
fm_22618_14975,63
fm_22618_19385,3
fm_22618_25545,3
fm_22647_12490,20
fm_22647_17130,30
fm_22649_-96538,19
fm_22649_-99918,7
fm_22649_32786,15
fm_22651_-48006,58
fm_22655_14106,7
fm_22655_9446,25
fm_22655_9476,3
fm_22657_42996,3
fm_22680_14098,4
fm_22680_4330,15
fm_22739_10738,27
fm_22750_18798,15
fm_22751_-30331,8
fm_22751_-31301,26
fm_22755_-100858,4
fm_22755_-101488,12
fm_22755_-93118,14
fm_22756_-78638,22
fm_22756_-79308,8
fm_22757_-47716,7
fm_22796_26578,5
fm_22840_11078,18
fm_22852_-10755,8
fm_22852_-5455,31
fm_22853_-29451,6
fm_22853_14070,5
fm_22853_18100,15
fm_22853_23030,6
fm_22860_7548,6
fm_22901_12420,15
fm_22930_13300,8
fm_22971_23220,15
fm_23003_8280,15
fm_23045_21690,24
fm_23097_12500,17
fm_23097_13090,8
fm_23099_-94638,6
fm_23101_-51106,15
fm_23101_-73098,17
fm_23101_-80228,38
fm_23105_11956,4
fm_23125_20430,15
fm_23129_12050,2
fm_23129_17340,37
fm_23129_17950,56
fm_23198_22352,15
fm_23199_18550,15
fm_23249_-104868,6
fm_23302_-10765,6
fm_23302_16430,8
fm_23302_21400,33
fm_23303_19290,15
fm_23306_21488,68
fm_23351_19860,15
fm_23404_-6415,25
fm_23421_18890,15
fm_23514_-805,9
fm_23549_36196,15
fm_23551_-47386,15
fm_23555_11966,5
fm_23592_-90668,6
fm_23601_24070,15
fm_23648_16772,21
fm_23650_20988,15
fm_23651_-34361,15
fm_23651_-34421,8
fm_23654_42706,16
fm_23656_18230,4
fm_23656_19510,7
fm_23740_11048,4
fm_23752_-10785,2
fm_23752_21390,15
fm_23753_-35931,15
fm_23753_17900,7
fm_23760_-1775,7
fm_23830_15180,15
fm_23909_20646,15
fm_23962_21788,25
fm_23997_20850,15
fm_23998_54074,6
fm_23998_55304,15
fm_23999_33396,15
fm_24001_-54546,2
fm_24020_16140,8
fm_24030_11038,4
fm_24051_12298,7
fm_24058_6495,3
fm_24076_24212,8
fm_24089_18478,26
fm_24099_16060,4
fm_24104_32466,24
fm_24104_40266,15
fm_24105_-91908,2
fm_24106_-77448,5
fm_24203_-35961,15
fm_24203_14080,4
fm_24203_14640,40
fm_24203_15280,49
fm_24203_19110,19
fm_24251_13680,15
fm_24304_-14165,4
fm_24304_-3945,16
fm_24321_16450,24
fm_24321_17630,15
fm_24321_21980,6
fm_24328_24872,17
fm_24350_16906,21
fm_24403_6966,31
fm_24415_8488,4
fm_24448_54694,17
fm_24451_-73108,28
fm_24451_-80838,45
fm_24470_10448,12
fm_24480_12268,11
fm_24480_16618,4
fm_24493_-45846,6
fm_24501_16628,15
fm_24512_25162,21
fm_24539_20958,7
fm_24539_24058,8
fm_24548_18632,8
fm_24554_34946,15
fm_24556_-77428,14
fm_24556_-79258,7
fm_24596_26558,25
fm_24601_-82718,30
fm_24652_-12595,34
fm_24652_13930,15
fm_24652_16450,4
fm_24653_15730,5
fm_24653_19320,4
fm_24656_14658,54
fm_24730_10560,4
fm_24754_-12315,37
fm_24771_15200,26
fm_24787_21040,16
fm_24865_16238,26
fm_24899_-93408,29
fm_24899_32156,19
fm_24899_32196,15
fm_24920_16130,5
fm_24929_14230,6
fm_24930_17528,5
fm_24993_10078,19
fm_24997_12762,7
fm_24997_17132,15
fm_24998_13042,15
fm_24998_21152,31
fm_25000_17608,53
fm_25000_19128,15
fm_25001_-33751,6
fm_25001_-35641,51
fm_25005_-100248,39
fm_25006_-78018,14
fm_25007_-56056,37
fm_25052_10470,25
fm_25052_11710,4
fm_25052_12280,11
fm_25070_43666,31
fm_25103_19910,15
fm_25106_14378,7
fm_25144_28796,15
fm_25250_15056,6
fm_25250_19376,27
fm_25259_20656,18
fm_25312_21808,6
fm_25315_18728,9
fm_25347_15010,24
fm_25347_15590,7
fm_25380_11008,16
fm_25380_11018,8
fm_25393_-45866,15
fm_25449_27808,7
fm_25450_15088,22
fm_25454_42066,18
fm_25552_-7955,15
fm_25553_-26331,18
fm_25553_-30061,7
fm_25553_-31591,4
fm_25553_-34671,8
fm_25553_-34701,27
fm_25553_-38731,15
fm_25553_19740,33
fm_25556_13158,4
fm_25601_21730,6
fm_25630_11770,9
fm_25630_15190,28
fm_25654_-10455,6
fm_25684_24840,5
fm_25708_55634,23
fm_25765_9068,4
fm_25799_8548,5
fm_25801_-58856,15
fm_25804_-104278,15
fm_25829_18580,23
fm_25851_16008,50
fm_25897_13382,7
fm_25897_23932,6
fm_25897_9052,15
fm_25898_20512,5
fm_25900_50354,18
fm_25906_-81768,28
fm_25906_16980,25
fm_25952_13540,22
fm_25952_14180,15
fm_26003_11540,17
fm_26003_13890,15
fm_26003_17460,15
fm_26006_13138,6
fm_26014_-45216,8
fm_26080_6840,26
fm_26089_8218,4
fm_26104_-16365,4
fm_26127_50034,15
fm_26248_25130,5
fm_26248_58694,5
fm_26249_-102408,18
fm_26249_-97118,15
fm_26249_38696,3
fm_26255_10066,15
fm_26255_8216,7
fm_26339_19108,8
fm_26347_10902,6
fm_26347_18342,10
fm_26347_20822,15
fm_26348_18012,27
fm_26350_13868,27
fm_26351_-33121,15
fm_26356_-76178,16
fm_26356_13570,19
fm_26356_18230,16
fm_26356_21370,19
fm_26452_15840,7
fm_26452_20160,5
fm_26453_-25721,10
fm_26453_-29451,8
fm_26453_10310,12
fm_26456_14708,23
fm_26530_15200,7
fm_26571_21980,7
fm_26603_8310,14
fm_26608_55584,8
fm_26665_16838,15
fm_26699_35296,15
fm_26699_39296,57
fm_26701_-48646,6
fm_26701_-54556,14
fm_26701_-77118,15
fm_26705_11936,15
fm_26729_19210,22
fm_26730_22508,14
fm_26751_22748,16
fm_26751_23138,8
fm_26789_17838,14
fm_26789_24068,43
fm_26797_18962,3
fm_26805_-95568,15
fm_26805_-96858,5
fm_26806_-78018,15
fm_26846_26598,4
fm_26898_-225,4
fm_26902_-6695,17
fm_26902_14600,7
fm_26950_23460,8
fm_26980_17070,8
fm_27004_-12305,8
fm_27004_-16315,16
fm_27004_-4525,15
fm_27004_-4545,7
fm_27050_15686,7
fm_27050_19366,9
fm_27097_27158,52
fm_27115_16198,18
fm_27117_27478,24
fm_27149_-91598,7
fm_27149_30916,6
fm_27149_39896,12
fm_27180_18808,3
fm_27205_-59766,6
fm_27239_15038,4
fm_27239_20958,9
fm_27247_10872,22
fm_27247_11512,24
fm_27247_23312,17
fm_27248_16792,6
fm_27249_14510,17
fm_27249_14550,15
fm_27251_-30971,15
fm_27254_32476,6
fm_27257_-52076,8
fm_27257_-56106,50
fm_27302_14780,15
fm_27340_11098,15
fm_27352_15170,4
fm_27353_19140,15
fm_27353_19960,34
fm_27353_20530,15
fm_27397_7152,15
fm_27401_24180,4
fm_27435_25550,26
fm_27454_-7035,6
fm_27500_20006,6
fm_27598_56564,5
fm_27599_-92788,18
fm_27599_-95888,8
fm_27607_43006,43
fm_27650_6686,28
fm_27701_-28471,3
fm_27705_-93148,3
fm_27706_-69078,21
fm_27707_-48346,15
fm_27713_21576,22
fm_27752_12280,20
fm_27752_13560,25
fm_27799_23640,15
